text,label
i enjoy making the people i love feel treasured and loved on their special day,2
i feel like im loving them even more now that im working again i appreciate every snuggle and feeding just a little more since i miss so much when im gone,2
im feeling that longing urge to create something again,2
i just feel that there is too much too many pages too many descriptions of stars too many supporting characters,2
i feel that if i make one mistake everything will shatter like a delicate crystal flower that slipped from my grasp,2
i am fair skinned and i feel that this gives a lovely highlight on pale skin without just looking like a mass of glitter,2
i really feel like he will never love me he will never be affectionate because he doesnt love me,2
i feel absolutely loved,2
i feel ive been loyal,2
i feel all our time is devoted to scheduling instead of actually making the center be top notch,2
i sure know where to come if i m feeling a little tender,2
